"","X","Tweet.Id","Text","Name","Screen.Name","Created.At","Favorites","Retweets","Language","Client","Tweet.Type","Media.Type","URLs","Hashtags","Mentions"
"123","123","908780912233545728","@alifefilmodic @whiskeyricardo But then we'd lose this classic moment. https://t.co/dEcPZ4qEXQ","AADowd","AADowd","Fri Sep 15 19:53:48 +0000 2017","2","0","English","Twitter Web Client","Reply","","1","0",1
"124","124","908846697459146753","If I ever call other people stupid for liking a movie I disliked, remind me that doing so makes me an asshole.","AADowd","AADowd","Sat Sep 16 00:15:12 +0000 2017","100","12","English","Twitter for Android","Tweet","","0","0",0
"125","125","908856078548504576","@craig_mcquinn When I am, I think it's mainly channeled towards movies, not people.","AADowd","AADowd","Sat Sep 16 00:52:29 +0000 2017","2","0","English","Twitter Web Client","Reply","","0","0",1
"126","126","908857803229597696","GAAAHHHHH THIS IS ONLY MY FAVOURITE MOVIE OF ALL TIME https://t.co/pfD3Zo6VTe","AADowd","AADowd","Sat Sep 16 00:59:20 +0000 2017","0","0","English","Twitter for Android","Retweet","","1","0",0
"127","127","909062325512003585","Saw this coming: https://t.co/LsntAuC9hL","AADowd","AADowd","Sat Sep 16 14:32:02 +0000 2017","14","2","English","Twitter for Android","Tweet","","1","0",0
"128","128","909065260858052608","@Crazymartin434 Maybe someone there believes in artistry? (Count me in camp that thinks MOTHER! is both box-office poison &amp; really good.)","AADowd","AADowd","Sat Sep 16 14:43:42 +0000 2017","0","0","English","Twitter for Android","Reply","","0","0",1
"129","129","909091453032370176","The most subversive studio film in decades, MOTHER! is a movie you'll want to add more punctuation to. Review: https://t.co/e58EWR0o6L https://t.co/OU3OMZnOj8","AADowd","AADowd","Sat Sep 16 16:27:47 +0000 2017","0","0","English","Twitter for Android","Retweet","Photo","1","0",0
"130","130","909140892493209601","me: 1 surgery please. i‚§Tm not even sick, just want free stuff

doctor (shaking his head): because of socialism, i must comply","AADowd","AADowd","Sat Sep 16 19:44:14 +0000 2017","0","0","English","Twitter for Android","Retweet","","0","0",0
"131","131","909146454517837826","This goes far beyond the BCRA, McConnell's bill that failed. It is the complete wiping out of protections for pre-existing conditions. https://t.co/6q2WLUu6XS","AADowd","AADowd","Sat Sep 16 20:06:20 +0000 2017","0","0","English","Twitter for Android","Retweet","","1","0",0
"132","132","909210823792513024","Based on everything I'm hearing this weekend, I can't overstate how real the threat of ACA repeal is.","AADowd","AADowd","Sun Sep 17 00:22:07 +0000 2017","0","0","English","Twitter for Android","Retweet","","0","0",0
"133","133","909472930135990272","Was *not* expecting this, but it's a good movie! https://t.co/VQPJZqBs4j","AADowd","AADowd","Sun Sep 17 17:43:38 +0000 2017","4","1","English","Twitter for Android","Tweet","","1","0",0
"134","134","909473733651386368","And, oh, cool: SWEET COUNTRY, the best of the #TIFF17 Platform selections, just won the top prize.","AADowd","AADowd","Sun Sep 17 17:46:49 +0000 2017","0","0","English","Twitter for Android","Tweet","","0","1",0
"135","135","909486955506880513","@pauldavidson I guess I figured it would be THE SHAPE OF WATER.","AADowd","AADowd","Sun Sep 17 18:39:22 +0000 2017","0","0","English","Twitter for Android","Reply","","0","0",1
"136","136","909535317551669248","Ì†,"AADowd","AADowd","Sun Sep 17 21:51:32 +0000 2017","0","0","Undetermined","Twitter for Android","Retweet","","1","0",0
"137","137","909809955150188546","If the reviews were a little better, I think IT would be in the Best Picture conversation.","AADowd","AADowd","Mon Sep 18 16:02:51 +0000 2017","7","1","English","Twitter Web Client","Tweet","","0","0",0
"138","138","909810118451191809","It's making the kind of bank (and earning the kind of audience love) that propelled JAWS, THE EXORCIST, and THE SIXTH SENSE to noms.","AADowd","AADowd","Mon Sep 18 16:03:30 +0000 2017","5","0","English","Twitter Web Client","Reply","","0","0",0
"139","139","909810546421223424","Only thing that's missing is prestige‚§"the sense that it's *more* than a horror movie, which would allow AMPAS to put aside genre bias.","AADowd","AADowd","Mon Sep 18 16:05:12 +0000 2017","2","0","English","Twitter Web Client","Reply","","0","0",0
"140","140","909811032696205312","Not that I think it deserves one or anything. I'm not a huge fan, though that has a lot to do with *my* bias: book-is-better blinders.","AADowd","AADowd","Mon Sep 18 16:07:08 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",0
"141","141","909811298485104640","@Kza By who? That's just silly.","AADowd","AADowd","Mon Sep 18 16:08:11 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",1
"142","142","909811655705612289","@bradscottsand True enough. I think GET OUT has a chance, though I for some reason see them relegating that to, say, screenplay.","AADowd","AADowd","Mon Sep 18 16:09:36 +0000 2017","0","0","English","Twitter Web Client","Reply","","0","0",1
"143","143","909811846722580480","@rockmarooned Absolutely. That's not the movie they made, though.","AADowd","AADowd","Mon Sep 18 16:10:22 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",1
"144","144","909812123773095936","@Kza Oh, I had no idea. Missed that!","AADowd","AADowd","Mon Sep 18 16:11:28 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",1
"145","145","909823447383101440","@BHatty2 Yeah, I could see that. And it will almost certainly be in for Makeup at least.","AADowd","AADowd","Mon Sep 18 16:56:28 +0000 2017","2","0","English","Twitter Web Client","Reply","","0","0",1
"146","146","909827922483171328","@ReedRolling Well, of course, but none of those made $300 million‚§"pretty much a requirement for genre fare to get into the Academy's clubhouse.","AADowd","AADowd","Mon Sep 18 17:14:15 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",1
"147","147","909834250664464387","@cg_mann Tough to say. It's very difficult for blockbusters to get in. I mean, a comic-book movie has never been nominated, right?","AADowd","AADowd","Mon Sep 18 17:39:23 +0000 2017","0","0","English","Twitter Web Client","Reply","","0","0",1
"148","148","909841335221473280","@cg_mann Good point. And a lot of the expected contenders weren't received so warmly in Toronto. Could be the year AMPAS embraces the hits.","AADowd","AADowd","Mon Sep 18 18:07:33 +0000 2017","0","0","English","Twitter Web Client","Reply","","0","0",1
"149","149","909863078958944256","Pixies through FIGHT CLUB. Cut me some slack, I was 15. https://t.co/b0NcU4ymyV","AADowd","AADowd","Mon Sep 18 19:33:57 +0000 2017","20","1","English","Twitter Web Client","Tweet","","1","0",0
"150","150","909869356317904897","Pretty cool to see Entertainment Weekly cite a story by my friend @mina_bloom_: https://t.co/8eQo49ScYL","AADowd","AADowd","Mon Sep 18 19:58:53 +0000 2017","12","1","English","Twitter Web Client","Tweet","","1","0",1
"151","151","909869696282976258","Here's her original story, on a STRANGER THINGS-themed pop-up bar in Chicago. https://t.co/SlLjca0bLS","AADowd","AADowd","Mon Sep 18 20:00:14 +0000 2017","5","0","English","Twitter Web Client","Reply","","1","0",0
"152","152","909873490014109698","@mina_bloom_ Oh, yeah, they linked to your first piece on the bar, not the one about the cease and desist. Looks like it is fixed now.","AADowd","AADowd","Mon Sep 18 20:15:19 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",1
"153","153","909881487159447553","GOP wants to slip O'care repeal past the media and the public, and it's working. No mention on NBC/CBS morning shows, 30 secs on NBC's Today https://t.co/f4RALdgL4G","AADowd","AADowd","Mon Sep 18 20:47:05 +0000 2017","0","0","English","Twitter Web Client","Retweet","Video","0","0",0
"154","154","913263173054156800","Easy to see why Schumacher got Batman shortly thereafter, as he makes Chicago look like Gotham, all statues &amp; dramatically billowing steam.","AADowd","AADowd","Thu Sep 28 04:44:42 +0000 2017","5","0","English","Twitter for Android","Reply","","0","0",0
"155","155","913272740580331520","How not to gloat about Kushner fucking up his voter registration form in New York: making shitty transphobic jokes.","AADowd","AADowd","Thu Sep 28 05:22:43 +0000 2017","35","4","English","Twitter for Android","Tweet","","0","0",0
"156","156","913419208322633734","So six people in the White House using private email during a period where everyone is under suspicion for a cover up is a one day story?","AADowd","AADowd","Thu Sep 28 15:04:44 +0000 2017","0","0","English","Twitter for Android","Retweet","","0","0",0
"157","157","913901262055362561","@BuddhaMichael Revealed 5 mins into the movie. If you don't want plot details from the beginning of a film, I recommend not reading reviews.","AADowd","AADowd","Fri Sep 29 23:00:14 +0000 2017","3","0","English","Twitter for Android","Reply","","0","0",1
"158","158","913903388533952513","@BuddhaMichael Just out of curiosity, which reviews?","AADowd","AADowd","Fri Sep 29 23:08:41 +0000 2017","0","0","English","Twitter for Android","Reply","","0","0",1
"159","159","914150822279303168","To talk this way about suffering people from your golfing weekend? This isn't a policy dispute. It's inhuman, morally vacant, unforgivable.","AADowd","AADowd","Sat Sep 30 15:31:54 +0000 2017","0","0","English","Twitter for Android","Retweet","","0","0",0
"160","160","914163831408136197","‚§ΩThey want everything done for them‚§ù from the guy literally using a caddy right now.","AADowd","AADowd","Sat Sep 30 16:23:36 +0000 2017","0","0","English","Twitter for Android","Retweet","","0","0",0
"161","161","914272024008249345","The president is criticizing citizens for not working hard enough after an apocalyptic disaster. This needs to end.","AADowd","AADowd","Sat Sep 30 23:33:31 +0000 2017","0","0","English","Twitter for Android","Retweet","","0","0",0
"162","162","914710350968311808","@zhandlen Yeah, I'm not sure what to make of this one.","AADowd","AADowd","Mon Oct 02 04:35:16 +0000 2017","0","0","English","Twitter Web Client","Reply","","0","0",1
"163","163","914710900497616901","@zhandlen Yup. However: Keith David is hilarious.","AADowd","AADowd","Mon Oct 02 04:37:27 +0000 2017","0","0","English","Twitter Web Client","Reply","","0","0",1
"164","164","914711142311833600","The @ACLU has launched an essential campaign to renew voting rights in America. This is a movement that is needed now more than ever! https://t.co/v4XgOBALBf","AADowd","AADowd","Mon Oct 02 04:38:25 +0000 2017","0","0","English","Twitter Web Client","Retweet","","1","0",1
"165","165","914869090417807360","@Books_Not_Wooks @Brian_Tallerico @scott_tobias @kphipps3000 Agree with Brian RE: THE BIG SICK and FLORIDA PROJECT.","AADowd","AADowd","Mon Oct 02 15:06:03 +0000 2017","0","0","English","Twitter for Android","Reply","","0","0",4
"166","166","914869243585482752","Saving lives and stopping gun violence is NOT a political agenda. Not banning assault weapons and being anti-gun control IS.","AADowd","AADowd","Mon Oct 02 15:06:39 +0000 2017","0","0","English","Twitter for Android","Retweet","","0","0",0
"167","167","914910391679021057","This is a terrific piece by @FutureSchlock about this year's Fantastic Fest and marginalized voices in film culture. https://t.co/p189GT0HPq","AADowd","AADowd","Mon Oct 02 17:50:10 +0000 2017","22","6","English","Twitter Web Client","Tweet","","1","0",1
"168","168","914920141246300161","Realize no one is in any mood to laugh today, but this remains sadly evergreen, common-sense wisdom in jokes form. https://t.co/DINlFWnS3F","AADowd","AADowd","Mon Oct 02 18:28:54 +0000 2017","6","2","English","Twitter Web Client","Tweet","","1","0",0
"169","169","915236774951170049","Dug BRAWL a lot, but the storytelling is basically opposite of economical. Takes its sweet time doing *everything.* https://t.co/N9Ud4aPwDO","AADowd","AADowd","Tue Oct 03 15:27:06 +0000 2017","1","0","English","Twitter for Android","Tweet","","1","0",0
"170","170","915241461104431113","@NoelMu I really think its stretched-out, anti-efficient approach is the key to its charm. Zahler has great fun delaying the supposed ""good stuff.""","AADowd","AADowd","Tue Oct 03 15:45:43 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",1
"171","171","915337460690964481","@DanielleSATM Yeah, which is very peculiar. Not like it would really suffer to be seen that way.","AADowd","AADowd","Tue Oct 03 22:07:11 +0000 2017","0","0","English","Twitter Web Client","Reply","","0","0",1
"172","172","915340134228402179","@DanielleSATM Sadly, no. Readership is national, so though we're based in Chi, we don't cover local events. (Lots of overlap between CIFF and TIFF, also.)","AADowd","AADowd","Tue Oct 03 22:17:48 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",1
"173","173","915342322551984131","@DanielleSATM Absolutely.","AADowd","AADowd","Tue Oct 03 22:26:30 +0000 2017","1","0","English","Twitter Web Client","Reply","","0","0",1
"174","174","915391651803275264","The only hopeful thing I'll say about James Cameron wasting his remaining days on AVATAR is the guy has made two of the best sequels ever.","AADowd","AADowd","Wed Oct 04 01:42:31 +0000 2017","39","5","English","Twitter for Android","Tweet","","0","0",0
"175","175","915394781165039616","@cg_mann Not really. Mainly, though, I don't like the idea of Cameron spending the rest of his career in the same cinematic world.","AADowd","AADowd","Wed Oct 04 01:54:57 +0000 2017","4","0","English","Twitter for Android","Reply","","0","0",1
"176","176","915397563104284672","@cg_mann Not crazy about that either.","AADowd","AADowd","Wed Oct 04 02:06:00 +0000 2017","1","0","English","Twitter for Android","Reply","","0","0",1
"177","177","915397806856314880","@oneonetwothree My glass is half full, what can I say?","AADowd","AADowd","Wed Oct 04 02:06:59 +0000 2017","1","0","English","Twitter for Android","Reply","","0","0",1
"178","178","915402880672321537","@rockmarooned Indeed.","AADowd","AADowd","Wed Oct 04 02:27:08 +0000 2017","2","0","English","Twitter for Android","Reply","","0","0",1
"179","179","915681987373015041","@andrewmelijah This is sadly true.","AADowd","AADowd","Wed Oct 04 20:56:12 +0000 2017","0","0","English","Twitter for Android","Reply","","0","0",1
"180","180","915719032447348736","@alexa_harrison It looks pretty fun.","AADowd","AADowd","Wed Oct 04 23:23:25 +0000 2017","1","0","English","Twitter for Android","Reply","","0","0",1
"181","181","915732377804173312","@studiesincrap Kids these days get everything.","AADowd","AADowd","Thu Oct 05 00:16:27 +0000 2017","1","0","English","Twitter for Android","Reply","","0","0",1
"182","182","915962826673541120","Hey, @TheAVClub made a list of the best sci-fi films since BLADE RUNNER. Proud of our picks and the writing. https://t.co/ODeJjp7rde","AADowd","AADowd","Thu Oct 05 15:32:10 +0000 2017","54","14","English","Twitter for Android","Tweet","","1","0",1
